en_sentence	translation	variety	county	orthography
The hand with the whip pointed to the south.	ئەو دەسه که شه‌لاقەگه گردۊ ئشاره کرده تەرەف باشوور.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
The boy had met the alchemist.	کوڕەگه وه‌ گه‌رد 'کیمیاگەر' ديدار کردۊ.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
Next morning, there were two thousand armed men scattered throughout the palm trees at Al-Fayoum.	* * * وه سوبیا دو هزار نەفەر پیای چه‌کدار وه ناو نەخڵەگان ئەلفەیووم بڵاوەو بۊن.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
Before the sun had reached its high point, five hundred tribesmen appeared on the horizon.	تا به‌رده‌ قوڵ نەهار 500 جەنگجوو وه سواری ئەسپ له ئاسوو زاهر بۊن.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
The mounted troops entered the oasis from the north;	سوارەگان وه باکوورەو وارد واحه بۊن.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
 it appeared to be a peaceful expedition, but they all carried arms hidden in their robes.	وه نەزەر وه ئەهداف سوڵح ئامیزەو هاتۊن وەلێ گشتیان چه‌ک وه ژێر لباسەگانیان شاردۊنەو.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
When they reached the white tent at the center of Al-Fayoum, they withdrew their scimitars and rifles.	ئانێ رەسینه چادره سفێدەگەی ناوڕاس ئەلفەیووم، شمشێرەیل و تفەنگەیلیان کیشان.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
And they attacked an empty tent.	و حەمڵه کردنه چادر چووڵێگ.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
The men of the oasis surrounded the horsemen from the desert and within half an hour all but one of the intruders were dead.	پیائەیل واحه سوارەگان سەحرا دەورەوه کردن و وه نیم ساعەت گشتیان کوشتن بێجگه یەکێگیان.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
The children had been kept at the other side of a grove of palm trees, and saw nothing of what had happened.	مناڵەگان واحه نیاۊنه پشت یێ سری دارخورما و ئەوانه شاهد جەنگەگه نەۊن.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
The women had remained in their tents, praying for the safekeeping of their husbands, and saw nothing of the battle, either.	ژنەگانیش وه ناو چادرەگانیان وسیاۊن و ئەڕای شۊەگانیان دوعا ئەکردن و ئەوانەیش هیچ وه دەرگیریەگه نەین.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
Were it not for the bodies there on the ground, it would have appeared to be a normal day at the oasis.	ته‌رمەگان نەۊاتا وه بان زەۊ کەفتۊن، رووژێ بۊ وەک رووژەیل تر وه واحه.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
The only tribesman spared was the commander of the battalion.	تەنیا جەنگجوێ که زنده مەن فەرماندەگەیان بۊ.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
That afternoon, he was brought before the tribal chieftains, who asked him why he had violated the Tradition.	هەر ئەو نیمه‌ڕوودۊانه هاوردنەی به‌رده‌م روئەسای قەبایل، که وه لێ پرسین ئەڕا سونەت نیایەسه ژێر پا.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
The commander said that his men had been starving and thirsty, exhausted from many days of battle, and had decided to take the oasis so as to be able to return to the war.	فەرماندەگه وت نیروەیلێ فەره برسی و تینگیان بۊه و هەڵاک بۊنه دۊای رووزها خه‌بات و تەسمیم گردنه واحەگه داگیر کەن تا دواره بتانن بچنه سەر جەنگ.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
Rather than being killed by a blade or a bullet, he was hanged from a dead palm tree, where his body twisted in the desert wind.	وه جیای یەک وه شمشێر یا گوله بکوشنەی وه دارخورمای کیشانەی دار و ته‌رمەگەی وه ناو باد سەحرا هەر پێچ ئەخوارد.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
The tribal chieftain called for the boy, and presented him with fifty pieces of gold.	رەئیس قەبایل کوڕەگه چڕی و 50 سکەی تەڵا داده پێ.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
He repeated his story about Joseph of Egypt, and asked the boy to become the counselor of the oasis.	داستانەگەی یووسف مسر دواره ئەڕای گەڕانەوه و وه کوڕەگه داوا کرد بووده مشاور واحه.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
When the sun had set, and the first stars made their appearance, the boy started to walk to the south.	* * * وەختێ خوەرەگه نیشت و ئەوەڵین هه‌سارەیل وه ناو ئاسمانگ زاهر بۊن، کوڕەگه کەفته رێ بەرەو باشوور.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
He eventually sighted a single tent, and a group of Arabs passing by told the boy that it was a place inhabited by genies.	ئاخرێ رەسیه تاکه چادرێگ که چەن گله عەرەب رەد بۊن وتنه کوڕەگه ئەوره جن دێرێ.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
But the boy sat down and waited.	وەلێ کوڕەگه دانیشت و چه‌وه‌ڕێ وسیا.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
Not until the moon was high did the alchemist ride into view.	وەختێ مانگ رەسیه ناوڕاس ئاسمانگ، کیمیاگەر وه سواری هات.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
He carried two dead hawks over his shoulder.	دو گله قرقی مردگیش وه بان شانێ بۊ.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
I am here, the boy said.	من هاتم، کوڕەگه وت.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
You shouldn't be here, the alchemist answered.	نەبایەد وەیره بوی، کیمیاگەر جواو دا.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
Or is it your destiny that brings you here? 	یا چارەنۊسده که هاوردیەسەده ئەیره؟	Kolyayi	Songhor / Kolyayi	Southern Kurdish
"With the wars between the tribes, it's impossible to cross the desert.	با وجوود جەنگ بەین قەبایل ئمکان نەیرێ وه سەحرا عبوور کرد."	Kolyayi	Songhor / Kolyayi	Southern Kurdish	FE
"So I have come here."" "	"بەوجێ هاتمەسه ئەیره."""	Kolyayi	Songhor / Kolyayi	Southern Kurdish
The alchemist dismounted from his horse, and signaled that the boy should enter the tent with him.	کیمیاگەر وه ئەسپەگەی داوەزیا و ئشاره داده کوڕەگه وه گەردێ بایده ناو چادرەگه.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
It was a tent like many at the oasis.	چادرەگه وەۊه باقی چادرەیل ناو واحه.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
The boy looked around for the ovens and other apparatus used in alchemy, but saw none.	کوڕەگه چەو گەڕان کووره و ئەبزارەیل تر تایبه‌ت کیمیاگەری بۊنێ، وەلێ هیچ نەی.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
There were only some books in a pile, a small cooking stove, and the carpets, covered with mysterious designs.	فەقەت چەن گله کتاو وه گووشەی بۊ و وجاخ بۊچکەڵەیگ و قالیەگان، وه تەرحەیل ئەسرارئامیز.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
"Sit down.	دانیشه."	Kolyayi	Songhor / Kolyayi	Southern Kurdish	FE
"We'll have something to drink and eat these hawks,"" said the alchemist."	"نووشیدەنیگ بارم و ئی قرقیەیلیشه بخوەین،"" کیمیاگەر وت."	Kolyayi	Songhor / Kolyayi	Southern Kurdish
The boy suspected that they were the same hawks he had seen on the day before, but he said nothing.	کوڕەگه شک کرد هەر ئەو قرقیەیله بوون دوێکه دۊ، وەلێ هیچ نەوت.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
The alchemist lighted the fire, and soon a delicious aroma filled the tent.	کیمیاگەر ئاگرێ کردەوه و بوو خوەش گووشتەگه فەزای چادرەگه پڕ کرد.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
It was better than the scent of the hookahs.	وه بوو قلیانەگان خوەشتر بۊ.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
Why did you want to see me? the boy asked.	ئەڕا ئەتواستی من بۊنی؟ کوڕەگه پرسی.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
Because of the omens, the alchemist answered.	وه خاتر نشانەگان، کیمیاگەر جواو دا.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
The wind told me you would be coming, and that you would need help. 	باد وه من وت تو ئەتی و نیاز وه کومەک دیری.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
"It's not I the wind spoke about.	ئەوه من نیم باد خه‌وه‌رێ هاوردیه."	Kolyayi	Songhor / Kolyayi	Southern Kurdish	FE
It's the other foreigner, the Englishman.	ئەو خارجیەگەی تره، ئنگلیسەگه.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
"He's the one that's looking for you."" "	"ئەوەسه که ها شوون تو."""	Kolyayi	Songhor / Kolyayi	Southern Kurdish
"He has other things to do first.	ئەوه بایەد ئەوەڵ یێ سری کار تر بکا."	Kolyayi	Songhor / Kolyayi	Southern Kurdish	FE
But he's on the right track.	وەلێ ها له مەسیر دوروس.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
"He has begun to try to understand the desert."""	"شروو وه دەرک سەحرا کردیه."" "	Kolyayi	Songhor / Kolyayi	Southern Kurdish
And what about me?	من چه؟	Kolyayi	Songhor / Kolyayi	Southern Kurdish
When a person really desires something, all the universe conspires to help that person to realize his dream, said the alchemist, echoing the words of the old king.	وەختێ کەسێ وه‌ دڵه‌و چشتێ ئارزوو ئەکا تەمام عاڵەم دەس ئەیده دەس یەک تا کومەک ئەو ئایەمه بکا وه ئارزووی بڕەسێ، کیمیاگەر وت، تکرار قسەگان پادشا پیرەگه.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
The boy understood.	کوڕەگه متەوەجێ بۊ.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
Another person was there to help him toward his destiny.	یێ نەفەر تر پەیدا بۊ کومەکێ کا وه چارەنۊسێ بڕەسێ.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
So you are going to instruct me? 	پەس تو ئەتوای تەعلیمم بیەی؟	Kolyayi	Songhor / Kolyayi	Southern Kurdish
"No. You already know all you need to know.	نه. تو خوەد ئەو چشتەیله بایەد بزانی ئەزانی."	Kolyayi	Songhor / Kolyayi	Southern Kurdish	FE
"I am only going to point you in the direction of your treasure."" "	"من فەقەت ئەتوام مەسیر گەنجەگەد وه پێد نیشان بیەم."""	Kolyayi	Songhor / Kolyayi	Southern Kurdish
But there's a tribal war, the boy reiterated.	وەلێ جەنگ بەین قەبایله ئەلان، کوڕەگه وت.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
I know what's happening in the desert. 	ئەزانم وه‌ ناو سەحرا چ خەوەره.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
"I have already found my treasure.	من گەنج خوەم پەیدا کردمه."	Kolyayi	Songhor / Kolyayi	Southern Kurdish	FE
I have a camel, I have my money from the crystal shop, and I have fifty gold pieces.	ئوشتورێ دێرم، پۊل دێرم وه خاتر کار وه بولوورفرووشیەگه و 50 سکەی زەڕیش دێرم.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
"In my own country, I would be a rich man."""	"وه وڵات خوەمان ئایەم دەوڵەمەنێگ ئەوم."""	Kolyayi	Songhor / Kolyayi	Southern Kurdish
But none of that is from the Pyramids, said the alchemist.	وەلێ ئەوانه هیچکامیان هن لای ئەهرام نیه، کیمیاگەر وت.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
"I also have Fatima.	فاتمەیش دێرم."	Kolyayi	Songhor / Kolyayi	Southern Kurdish	FE
"She is a treasure greater than anything else I have won."" "	"فاتمه وه هەرچێ که وه دەس هاوردمه گەنج ئه‌رزشمه‌نترێگه."""	Kolyayi	Songhor / Kolyayi	Southern Kurdish
She wasn't found at the Pyramids, either.	فاتمەیش وه ئەهرام پەیدا نەۊه.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
They ate in silence.	وه ناو بێدەنگیا نانەگەیان خواردن.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
The alchemist opened a bottle and poured a red liquid into the boy's cup.	کیمیاگەر بوتریگ کردەوه و مایێ قرمزڕه‌نگێ کرده ناو فنجان کوڕەگه.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
It was the most delicious wine he had ever tasted.	مه‌زه‌دارترین شەراوێگ بۊ وه عومرێ ئه‌خوارد.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
Isn't wine prohibited here? the boy asked.	شەراو وەیره قه‌ده‌غه‌ن نیه؟ کوڕەگه پرسی.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
It's not what enters men's mouths that's evil, said the alchemist.	بەدی و شەرارەت ئەوه نیه که ئه‌چێده‌ ده‌ما، کیمیاگەر وت.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
It's what comes out of their mouths that is. 	به‌ڵکه ئەوەسه که وه ده‌م ده‌رئه‌تێ.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
The alchemist was a bit daunting, but, as the boy drank the wine, he relaxed.	کیمیاگەر کەمێ سامناک بۊ، وەلێ کوڕەگه شەراوەگه خواردەوه، ئارام گرد.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
After they finished eating they sat outside the tent, under a moon so brilliant that it made the stars pale.	شوون نانەگەیان وه چادرەگه دانه دەیشت و دانیشتنه بەر مانگ پڕنۊرێ که هسارەگان کەم فورووغەو کردۊ.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
Drink and enjoy yourself, said the alchemist, noticing that the boy was feeling happier.	بخوەرەوه و کەیف که، کیمیاگەر وت، حس کرد کوڕەگه خوشحاڵتره.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
"Rest well tonight, as if you were a warrior preparing for combat.	قەشەنگ ئستراحەت که ئیمشەو، وابزانه جەنگجوێگی ئەڕای نه‌به‌رد ئاماده ئەوی."	Kolyayi	Songhor / Kolyayi	Southern Kurdish	FE
Remember that wherever your heart is, there you will find your treasure.	وه بیرد بوو که قەڵبد وه هەرکووره بوو، گەنجه‌گه‌د لەوره پەیدا ئەکەی.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
You've got to find the treasure, so that everything you have learned along the way can make sense.	بایەد گەنجەگەد پەیدا کەی، تا هەرچێ که وەی رێیا یاد گردیده مەعنا په‌یدا کا.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
"Tomorrow, sell your camel and buy a horse.	سوب شوتورەگەد بفرووشه و ئەسپێ بسێنه."	Kolyayi	Songhor / Kolyayi	Southern Kurdish	FE
Camels are traitorous: 	ئوشتور خیانەتکاره:	Kolyayi	Songhor / Kolyayi	Southern Kurdish
they walk thousands of paces and never seem to tire.	هزاران هه‌نگاو هەڵ ئەگرن و شه‌که‌تی وه‌ پێیانه‌و دیار نیه‌.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
Then suddenly, they kneel and die.	جا وه کوتبڕا وه پا ئەکەفن و ئەمرن.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
But horses tire bit by bit.	وەلێ ئەسپ کەم کەم خەسته ئەود.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
"You always know how much you can ask of them, and when it is that they are about to die."" "	"ئایەم هەمیشه ئەزانێ چەنێ وه لێ بتوای و کەی دی ئەتوان بمرن."""	Kolyayi	Songhor / Kolyayi	Southern Kurdish
The following night, the boy appeared at the alchemist's tent with a horse.	باناشەوێ کوڕەگه وه دەر چادرەگەی کیمیاگەر وه ئەسپێگەو زاهر بۊ.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
The alchemist was ready, and he mounted his own steed and placed the falcon on his left shoulder.	کیمیاگەر گورجەو بۊ، سوار مەرکەبەگەی بۊ و شاهینەگەی نیاده بان شان چەپێ.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
"He said to the boy, ""Show me where there is life out in the desert."	"وه کوڕەگه وت، ""نیشانم بیه وه کووره وه ناو سەحرا حەیات هەس."	Kolyayi	Songhor / Kolyayi	Southern Kurdish
"Only those who can see such signs of life are able to find treasure."" "	"فەقەت ئەوانەک ئەتانن چنین عەڵاماتێ وه حەیات بۊنن قادرن گەنج پەیدا کەن."""	Kolyayi	Songhor / Kolyayi	Southern Kurdish
They began to ride out over the sands, with the moon lighting their way.	کەفتنه رێ وه سواری ئەسپ، نەرمه نەرمه ئەڕوه یان و نۊر مانگەشەویش بەر رێیان رووشنەو ئەکرد.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
I don't know if I'll be able to find life in the desert, the boy thought.	کوڕەگه وه بەر خوەیەو وت داخوەم بتانم حەیات وه سەحرا پەیدا کەم.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
I don't know the desert that well yet.	جارێ سەحرا خاس ناناسم.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
He wanted to say so to the alchemist, but he was afraid of the man.	ئەتواست یه وه کیمیاگەر بووشێ وەلێ زاوریه لێ ئەچۊا.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
They reached the rocky place where the boy had seen the hawks in the sky, but now there was only silence and the wind.	گەینه ئەو کوچکەڵانه وا قرقیەگان وه ناو ئاسمانگ دۊ، وەلێ ئیسه فەقەت بێدەنگی بۊ و باد.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
I don't know how to find life in the desert, the boy said.	من نازانم چتەور حەیات پەیدا کەم وه ناو سەحرا، کوڕەگه وت.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
I know that there is life here, but I don't know where to look. 	ئەزانم وەیره حەیات هەس وەلێ نازانم کووره بگەڕم.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
Life attracts life, the alchemist answered.	حەیات حەیات جەزب ئەکا، کیمیاگەر جواو دا.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
And then the boy understood.	کوڕەگەیش حالی بۊ.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
He loosened the reins on his horse, who galloped forward over the rocks and sand.	جا هەوسار ئەسپەگه‌ی شلەو کرد و ئەسپەگەیش وه بان کوچکەگان و شنزارەگه تاخت کرد.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
The alchemist followed as the boy's horse ran for almost half an hour.	ئەسپەگەی کوڕەگه وه قەی نیم ساعەتێ دەوی و کیمیاگەریش وه شوونیانا بۊ.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
They could no longer see the palms of the oasis — 	دی دارخورماگان واحه وه دیدیان خارج بۊ –	Kolyayi	Songhor / Kolyayi	Southern Kurdish
only the gigantic moon above them, and its silver reflections from the stones of the desert.	 فەقەت مانگ چواردەی بان سەریان ئەۊنیان و بازتاب نوقره‌فامێ وه بان کوچکەگان ژێر پایان.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
Suddenly, for no apparent reason, the boy's horse began to slow.	جا وه‌ کوتبڕا، بێ دەلیل موشه‌خه‌سێگ، ئەسپەگەی کوڕەگه سورعەتێ کەمەو کرد.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
There's life here, the boy said to the alchemist.	وەیره حەیات هەس، کوڕەگه وه کیمیاگەر وت.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
I don't know the language of the desert, but my horse knows the language of life. 	من زوان سەحرا بەڵەد نیم وەلێ ئەسپەگەم زوان حەیات ئەزانێ.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
They dismounted, and the alchemist said nothing.	وه‌ ئه‌سپ داوەزیان و کیمیاگەر هیچ نەوت.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
Advancing slowly, they searched among the stones.	هەروا که پیش ئەچۊان ناو کوچکەگان گەڕین.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
The alchemist stopped abruptly, and bent to the ground.	کیمیاگەر یێ دەفه وسیاد و خوەی قووخانەو.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
There was a hole there among the stones.	وه ناو کوچکەگان یێ کونایگ بۊ.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
The alchemist put his hand into the hole, and then his entire arm, up to his shoulder.	کیمیاگەر دەس برده ناو کوناگه، جا باڵێ تا ئاخر برد.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
Something was moving there, and the alchemist's eyes — the boy could see only his eyes-squinted with his effort.	یێ چشتێ لەوره ئەجۊلیاد و کیمیاگەر چه‌وه‌یلێ – کوڕەگه فەقەت چەوەیلێ ئەۊنیا – رێزه‌و کردۊ.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
His arm seemed to be battling with whatever was in the hole.	وه نەزەر ئەهات باڵێ وه گەرد چشتێ وه ناو کوناگه دەرگیرەو بۊ.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
Then, with a motion that startled the boy, he withdrew his arm and leaped to his feet.	جا کیمیاگەر وه یێ حەره‌کەت که ناودڵ کوڕەگه برد، باڵێ کیشاده دەیشت و هەڵسیاده بان پای.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
In his hand, he grasped a snake by the tail.	وه ناو دەسێ، مارێ وه دومەو گردۊ.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
The boy leapt as well, but away from the alchemist.	کوڕەگه پەڕیه دۊاوه وه هەیوەتا.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
The snake fought frantically, making hissing sounds that shattered the silence of the desert.	مارەگه هەر پێچ ئەخوارد و کیفه‌ی ئەهات وه‌ ناو بێدەنگی سه‌حراگه‌.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
It was a cobra, whose venom could kill a person in minutes.	مار کوبرایگ بۊ، که سامەگەی وه چەن دەقه ئایەم ئەکوشێ.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
Watch out for his venom, the boy said.	هووشده سامەگەی بوو، کوڕەگه وت.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
But even though the alchemist had put his hand in the hole, and had surely already been bitten, his expression was calm.	وەلێ هه‌رچه‌ن کیمیاگەر دەس بردۊه ناو کوناگه و حەتمەن مارەگه داۊه پێیەو، چهرەی ئارام بۊ.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
The alchemist is two hundred years old, the Englishman had told him.	کیمیاگەر 200 ساڵیه، ئنگلیسەگه وتۊ.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
He must know how to deal with the snakes of the desert.	حەتمەن ئەزانێ وه گەرد مار سەحرا چۊ رەفتار کا.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
The boy watched as his companion went to his horse and withdrew a scimitar.	کوڕەگه توماشا کرد رەفیقەگەی چۊه سوراغ ئەسپەگەی و شمشێرێ کیشا.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
With its blade, he drew a circle in the sand, and then he placed the snake within it.	وه دەم شمشێرەگه دایه‌رەی وه بان شن کیشا و جا مارەگه نیاده ناوێ.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
The serpent relaxed immediately.	مارەگه فەوری ئارام گرد.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
Not to worry, said the alchemist.	نگران نەو، کیمیاگەر وت.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
"He won't leave the circle.	وه‌ی دایه‌ره ده‌رناچێ."	Kolyayi	Songhor / Kolyayi	Southern Kurdish	FE
"You found life in the desert, the omen that I needed."" "	"حەیات وه سه‌حرا پەیدا کردی، نشانەیگ که نیاز داشتم."""	Kolyayi	Songhor / Kolyayi	Southern Kurdish
Why was that so important?	ئەڕا ئی مەسەڵه موهم بۊ؟	Kolyayi	Songhor / Kolyayi	Southern Kurdish
Because the Pyramids are surrounded by the desert.	چون ئەهرام هانه دڵ سەحرا.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
The boy didn't want to talk about the Pyramids.	کوڕەگه نەیەتواست دەرمەورد ئەهرام قسه بکا.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
His heart was heavy, and he had been melancholy since the previous night.	وه‌ دوێشەوەو، خەفەت پڕ دڵێ بۊ و ئحساس سه‌نگینی وه‌ قه‌ڵبێ ئه‌کرد.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
To continue his search for the treasure meant that he had to abandon Fatima.	به‌رده‌وام بۊن وه‌ مینه‌ی گەنجەگه کردن وه مەعنای وه جێ هیشتن فاتمه بۊ.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
I'm going to guide you across the desert, the alchemist said.	ئەتوام بوومه راهنماد وه ناو سەحرا، کیمیاگەر وت.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
I want to stay at the oasis, the boy answered.	ئەتوام له واحه بووسم، کوڕەگه جواو دا.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
I've found Fatima, and, as far as I'm concerned, she's worth more than treasure. 	من فاتمه پەیدا کردمه و ئەڕای من ئەوه ئه‌رزشمه‌نترین گەنجه.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
Fatima is a woman of the desert, said the alchemist.	فاتمه دود سەحراس، کیمیاگەر وت.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
"She knows that men have to go away in order to return.	ئەوه ئەزانێ که پیا بایەد بڕوا تا بایدەو."	Kolyayi	Songhor / Kolyayi	Southern Kurdish	FE
And she already has her treasure: it's you.	ئەوەیش گەنجەگەی پەیدا کردیه: ئەوەیش تونی.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
"Now she expects that you will find what it is you're looking for."" "	"ئیسه ته‌وه‌قوو دێرێ تو ئەو چشته هایده شوونێ پەیدا بکەی."""	Kolyayi	Songhor / Kolyayi	Southern Kurdish
Well, what if I decide to stay?	دەی ئەگەر تەسمیم بگرم له واحه بووسم چه؟	Kolyayi	Songhor / Kolyayi	Southern Kurdish
"Let me tell you what will happen.	بیله ئەڕاد بووشم چەی ئەود."	Kolyayi	Songhor / Kolyayi	Southern Kurdish	FE
You'll be the counselor of the oasis.	ئەویده راوێژکار واحه.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
You have enough gold to buy many sheep and many camels.	زه‌ڕ وه ئەندازەی دیری که پەز و ئوشتور فەرەیگ بسەنی.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
You'll marry Fatima, and you'll both be happy for a year.	فاتمه ئه‌خوازید و تا یێ ساڵ هەردگدان خوشبەختن.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
You'll learn to love the desert, and you'll get to know every one of the fifty thousand palms.	یاد ئەگری عاشق سەحرا بوی و په‌نجا هەزار نەخڵ واحەیش شناسایی ئەکەی.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
You'll watch them as they grow, demonstrating how the world is always changing.	نزارەگەر روشدیان ئەوی که نەمایانگەر ئەوەسه که جەهان هەمیشه دەرحاڵ تەغیره.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
And you'll get better and better at understanding omens, because the desert is the best teacher there is.	وه هەررووز ئوستاد و ئوستادتر ئەوی وه دەرک نشانەگان، چون سەحرا بهتەرین مامووساس.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
"Sometime during the second year, you'll remember about the treasure.	وه ناو ساڵ داهاتووی ئەکەفیده بیر گەنجەگه."	Kolyayi	Songhor / Kolyayi	Southern Kurdish	FE
The omens will begin insistently to speak of it, and you'll try to ignore them.	نشانەگان شێتگیرانه باسێ ئەکەن و تو هه‌وڵ ئه‌یه‌ی نادیده‌یان بگری.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
You'll use your knowledge for the welfare of the oasis and its inhabitants.	وه دانشد ئەڕای ئاسایش واحه و نیشته‌جێیه‌یلێ ئستفاده ئەکەی.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
The tribal chieftains will appreciate what you do.	روئەسای قەبایل قەدردان ئقداماتد ئەون.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
And your camels will bring you wealth and power.	و ئوشتورەگاند ئەڕاد ده‌وڵه‌ت و قودرەت وه ئەرمەغان ئەتێرن.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
