en_sentence	translation	variety	county	orthography
His flower had told him that she was the only one of her kind in all the universe.	ڤلەكێش واتەبێش پنه، گردٚوو دنیاینه بێوێنێنه.			Hawrami
And here were five thousand of them, all alike, in one single garden!	بەڵام ئیسه پێسه گوڵەكەو ئادٚی، پەنج هەزار ڤلی چا مڵكەنه بێنێ.			Hawrami
“She would be very much annoyed,” he said to himself, “if she should see that... she would cough most dreadfully, and she would pretend that she was dying, to avoid being laughed at.	چنی وێش واتش: ئەگەر گوڵەكەو من چەمش گنۆ ئێدٚیشا، سیاو و کۆ بۆوه، ئێتر قۆزۆ و پەی ئانەیه نەبۆ گوڵمەزشا59، وێش وزۆ مەردٚەیره.			Hawrami
And I should be obliged to pretend that I was nursing her back to life, for if I did not do that, to humble myself also, she would really allow herself to die...”	منیچ ڕواڵەتەن مشیایام وەیدٚاریم كەردٚایا، ئەننا پەی سووک كەردٚەی منیچ بیەیا، ڕاسی ڕاسی مرێ...			Hawrami
Then he went on with his reflections: “I thought that I was rich, with a flower that was unique in all the world; and all I had was a common rose.	دیسان چنی وێش واتش: لاو وێمەوه به گوڵه بێوێنەكەم، گەنجێوم بیەن، ئیسه مزانوو هەر گوڵێوی سووری عادٚەتیم بیەن.			Hawrami
A common rose, and three volcanoes that come up to my knees — and one of them perhaps extinct forever... that doesn’t make me a very great prince...” And he lay down in the grass and cried.	من پا گوڵه سووره و ئا یەره گڕکانه هەكه تا زەنگۆڵم میاوا و یۆ چادٚیشا گاهەز هەر ئەوەکوشیاوه ‌بۆ، نمەتاڤوو شازادٚێوی گەوره بوو و حەر پاسە هەكه ڕوەو گیواوەكاره كیشیابێره، دەسش كەردٚ گرەوا‌ی.			Hawrami
It was then that the fox appeared.	چی وەختەنه بێ، ڕواسه زیانه.			Hawrami
“Good morning,” said the fox.	ڕواسێ واتش: وەشنی!			Hawrami
“Good morning,” the little prince responded politely, although when he turned around he saw nothing.	شازادٚه وەشڵە سەرەش گێڵناوه و كەسێوش نەدٚی، بەڵام ماقووڵێو جوابش داوه.			Hawrami
“I am right here,” the voice said, “under the apple tree.” “	دەنگەكه واتش: من ئینانێ چیگه، چێرو داروو ساوێنه...			Hawrami
Who are you?” asked the little prince, and added, “You are very pretty to look at.”	شازادٚه وەشڵەی پەرساش: بۆهـ چ وەشڵێنی! تۆ كێنی؟			Hawrami
“I am a fox,” said the fox.	ڕواسێ واتش: من ڕواسەنا.			Hawrami
“Come and play with me,” proposed the little prince.	شازادٚه وەشڵە‌ی واتش: مشیۆم چنی من كەیڵێ كەری.			Hawrami
“I am so unhappy.” “I cannot play with you,” the fox said.	من ئێننه خەمبارەنا و ئێنه خەفەت ئینا دڵمەنه، نمەپەرسه.			Hawrami
“I am not tamed.”	ڕواسێ واتش: نمەتاڤوو چنی تۆ كەیڵێ كەروو،چوون منشا لینیه نەكەردٚێنا.			Hawrami
“Ah! Please excuse me,” said the little prince.	شازادٚه وەشڵە هەناسێوش هۆركێشا و واتش: بەخشەم!			Hawrami
But, after some thought, he added: “What does that mean, ‘tame’?”	بەڵام كەمێو ویرش كەردٚەوه و دیسان واتش: لینی كەردٚەی، یانێو چێش!؟			Hawrami
“You do not live here,” said the fox.	ڕواسێ واتش: تۆ ئێگەیی نیەنی.			Hawrami
“What is it that you are looking for?”	شۆنەو چێشیەره گێڵی؟			Hawrami
“I am looking for men,” said the little prince.	شازادٚه وەشڵەی ‌واتش: شۆنەو بنیادٚماره گێڵوو...			Hawrami
“What does that mean, ‘tame’?”	لینی كەردٚەی یانێو چێش!؟			Hawrami
“Men,” said the fox, “They have guns, and they hunt.	ڕواسێ واتش: بنیادٚمێ چەكشا هەن و ڕاوه كەرا.			Hawrami
It is very disturbing.	ئی كارەشا فره خرابا.			Hawrami
They also raise chickens, These are their only interests.	بەڵام كەرگێچ وەی  كەرا، تەنیا قازانجشا هەر ئینەنه.			Hawrami
Are you looking for chickens?”	شۆنەو كەرگێره گێڵی؟			Hawrami
“No,” said the little prince, “I am looking for friends.	شازادٚه وەشڵەی واتش: نا، شۆنەو ڕەفێق‌یەره گێڵوو.			Hawrami
What does that mean, ‘tame’?”	نەواتت لینی كەردٚەی یانی چێش؟			Hawrami
“It is an act too often neglected,” said the fox, It means to establish ties.”	ڕواسێ واتش: لینی كەردٚەی چێوێوی ویرەوه بریان، یانێو وەش كەردٚەی گەرەک بیەی، وەشەسیایی وەشكەردٚەی.			Hawrami
“‘To establish ties’?”	ـ وەشەسیایی وەشكەردٚەی؟			Hawrami
“Just that,” said the fox.	ڕواسێ واتش: هەرپاسەنه.			Hawrami
“To me, you are still nothing more than a little boy who is just like a hundred thousand other little boys, And I have no need of you, And you, on your part, have no need of me.	تۆ پەی من هەڵای كورله گولالێوەنی، پێسه سەدٚ هەزار كورلاتەری و نیازێوم پنه نیەنی، تۆیچ نیازێوت نیا به ‌من.			Hawrami
To you, I am nothing more than a fox like a hundred thousand other foxes.	منیچ پەی تۆ ڕواسێوەنا پێسه سەد هەزار ڕواسێتەرێ.			Hawrami
But if you tame me, then we shall need each other, To me, you will be unique in all the world, To you, I shall be unique in all the world...”	بەڵام ئەگەر تۆ من لینیه كەری، هەر دوێما هەنترینما گەرەكا و من پەی تۆ، دنیانه تاقه بوەوه.			Hawrami
“I am beginning to understand,” said the little prince.	شازادٚه وەشڵەی واتش: یەواش یەواش، ئیسه مزانوو چێش ماچی...			Hawrami
“There is a flower...	گوڵێو هەن...			Hawrami
I think that she has tamed me...”	و به نەزەرەو من ئا گوڵەیه لینی كەردٚەنا...			Hawrami
“It is possible,” said the fox, “On the Earth one sees all sorts of things.”	ڕواسێ واتش: گاهەز، زەمینەنه گردٚ چێو متاوی وینی....			Hawrami
“Oh, but this is not on the Earth!” said the little prince.	شازادٚه وەشڵە هەناسێوش هۆركێشا و واتش: ئانە من ماچووش، نیا زەمینەنه.			Hawrami
The fox seemed perplexed, and very curious, “On another planet?”	ڕواسه وێش وسش پا بارەره هەكه گەرەكشا فرەتەر بزانۆ: ئینا هەسارێوتەرەنه؟			Hawrami
“Yes.”	ـ ئەرێ.			Hawrami
“Are there hunters on this planet?”	ـ چا هەسارەنه، ڕاوچیچ  هەن؟			Hawrami
“No.” “Ah, that is interesting!	ـ نا ـ فره خاسا!...			Hawrami
Are there chickens?”	كەرگێ چێش، هەنێ؟			Hawrami
“No.” “Nothing is perfect,” sighed the fox.	ـ نا ڕواسێ هەناسێوش هۆركێشا و واتش: حەیف، هیچێو بێعەیب نیا.			Hawrami
But he came back to his idea, “My life is very monotonous,” the fox said.	بەڵام ڕواسه ئاماوه سەروو ویری وەڵینیش و واتش: ژیوایو من یەكجۆرا.			Hawrami
“I hunt chickens; men hunt me.	من ڕاڤەو كەرگا كەروو و بنیادٚمێ راڤەو من.			Hawrami
All the chickens are just alike, and all the men are just alike.	گردٚوو كەرگا ئەوه هەنترینی مشا و گردٚوو بنیادٚماچ هەرپاسه.			Hawrami
And, in consequence, I am a little bored.	هەر ئینه وێش، كوچێو خولقم تەنگ كەرۆ.			Hawrami
But if you tame me, it will be as if the sun came to shine on my life.	بەڵام ئەگەر تۆ لینیەم كەری، ژیوایو من پێسەو ڕۆجیاری گیسیۆنه.			Hawrami
I shall know the sound of a step that will be different from all the others.	ئا وەخته من دەنگوو پایوی مژناسوو هەکه چنی دەنگوو گردٚوو پایا جیاوازا.			Hawrami
Other steps send me hurrying back underneath the ground.	به دەنگوو پایانێوتەری من ملوونه وڵه.			Hawrami
Yours will call me, like music, out of my burrow.	بەڵام دەنگوو پاو تۆ پێسەو بەزمێوی وەشی، من وڵەنه بەرمارۆ.			Hawrami
And then look: you see the grain-fields down yonder? I do not eat bread, Wheat is of no use to me, The wheat fields have nothing to say to me, And that is sad.	تازه خاس تەماشه كەره! ئا خەلەجاڕیه چا وارەنه ‌وینی، پەی من هەكه نانه نمەوەروو، خەله چێوێوی گۆترەیا، خەلەجاڕیچ من نمەوزۆوه ویروو هیچی و ئینه یاگێو ناڕاحەتیەنه!			Hawrami
But you have hair that is the colour of gold.	بەڵام موەكێ تۆ تڵاینێنێ.			Hawrami
Think how wonderful that will be when you have tamed me!	ئێتر چن وەشا لینیەم كەری!			Hawrami
The grain, which is also golden, will bring me back the thought of you.	چون ڕەنگەو خەلەی هەكه تڵاینەنه من وزۆوه ویروو تۆ.			Hawrami
And I shall love to listen to the wind in the wheat...” The fox gazed at the little prince, for a long time, “Please, tame me!” he said.	ئا وەخته من دەنگوو ڤایچ كه مدٚۆوه خەلەجاڕی وەشم مسیۆ... ڕواسه بێدەنگه بیه و ماوەیوی فره دیا پەی شازادٚه وەشڵە‌ی و ئاخرەوه واتش: ئەگەر دڵت پوەن، بێزەحمەت لینیەم كەره!			Hawrami
“I want to, very much,” the little prince replied. “But I have not much time.	شازادٚه وەشڵە جوابش داوه: فره دڵم پوەن، بەڵام وەختم نیا.			Hawrami
I have friends to discover, and a great many things to understand.”	مشیۆم بلوو و ڕەفێقێ بیۆزوەوه و فرەو چێوا بژناسوو.			Hawrami
“One only understands the things that one tames,” said the fox.	ڕواسێ واتش: هیچێو تا لینیش نەكەری، نمەتاوی بژناسیش.			Hawrami
“Men have no more time to understand anything.	بنیادٚمێ ئێتر وەختوو ئەژناسای هیچێویشا نیا.			Hawrami
They buy things all ready-made at the shops.	ئادٚێ گردٚ چێو حازروبازر دووكانەنه مسانا.			Hawrami
But there is no shop anywhere where one can buy friendship, and so men have no friends any more.	بەڵام چوونکەتی دووكانێو نیا ڕەفێقێ مامەڵه كەرا، ئانەنه بێڕەفێق مەنێنێوه...			Hawrami
If you want a friend, tame me...”	تۆیچ ئەگەر ڕەفێقت گەرەكا، من لینیه كەره!			Hawrami
“What must I do, to tame you?” asked the little prince.	شازادٚه وەشڵە پەرساش: پەی ئی كاریه مشێۆم چێش كەروو؟			Hawrami
“You must be very patient,” replied the fox.	ڕواسێ جوابەنه واتش: پەی ئی هەرمانێ مشیۆم سەبوور بی.			Hawrami
“First you will sit down at a little distance from me, like that, in the grass.	ئەوەڵەوه كەمێو دوورتەر جه ‌من، لاو ئا ئاڵفیەنه منیشیەره.			Hawrami
I shall look at you out of the corner of my eye, and you will say nothing.	من چێروو چەمانه مدٚیەوت پەی و تۆ حیچ نمەواچی.			Hawrami
Words are the source of misunderstandings.	گردٚوو خەتایا زوانا كەرۆشا.			Hawrami
But you will sit a little closer to me, every day...”	بەڵام تۆ متاوی گردٚ ڕوێو کوچێو بەی ڤەرتەر.			Hawrami
The next day the little prince came back.	سەباو ئا ڕۆیه شازادٚه وەشڵە دیسان ئاما.			Hawrami
“It would have been better to come back at the same hour,” said the fox.	ڕواسێ واتش: شەڵای حەر وەختوو هیزیەنه ئامایانی.			Hawrami
“If, for example, you come at four o’clock in the afternoon, then at three o’clock I shall begin to be happy. I shall feel happier and happier as the hour advances.	مەسەڵەن ئەگەر گردٚ ڕوێو سەعات چواروو دمانیمەڕۆی بەی، ئێتر من سەعات یەرێ و لا، كەمكەم وەشحاڵه بوو و هەرچن وەخت فرەتەر بلۆ، فرەتەر وەشحاڵه بوو.			Hawrami
At four o’clock, I shall already be worrying and jumping about.	سەروو سەعات چواری، دڵتەنگه بوو و پەشۆكیەو.			Hawrami
I shall show you how happy I am!	ئا وەختەنه ئێتر كەمكەم میاڤوو‌نه وەشەسیایی!			Hawrami
But if you come at just any time, I shall never know at what hour my heart is to be ready to greet you...	بەڵام ئەگەر وادٚه نەژناسی و وەخت و بێوەخت بەی، ئی دڵه ئایركەوتەو منه كەی وێش وەش كەرۆ و من چكۆ بزانوو كەی وێم ڕازنوەوه...			Hawrami
One must observe the proper rites...”	مشیۆم گردٚ چێو پەی وێش ڕەسمێوش بۆ.			Hawrami
“What is a rite?” asked the little prince.	شازادٚه وەشڵە پەرساش: ڕەسم چێشا؟			Hawrami
“Those also are actions too often neglected,” said the fox, “They are what make one day different from other days, one hour from other hours, There is a rite, for example, among my hunters. Every Thursday they dance with the village girls.	ڕواسێ واتش: ئێدٚیچ ویرەوەریانه لا شیەن و ویروو گردٚ كەسێویەنه نەمەنەن، چێوێوا سەبەبوو ئانەیەنه ڕوێو چنی ڕوێوتەری و سەعاتێوه چنی سەعاتێوەتەرێ فەرق كەرۆنه، مەسەڵەن ڕاوكەرێ پەی وێشا ڕەسمێوشا هەن، پەنجشەممانەی چنی كناچاو دەگای هۆرپرا.			Hawrami
So Thursday is a wonderful day for me!	ئێتر پەنجشەممەی ڕۆیوی نازارا.			Hawrami
I can take a walk as far as the vineyards.	چا ڕۆنه پەی وێم تا لاو مێوه دەیمەكاچ ملوو گێڵا‌ی.			Hawrami
But if the hunters danced at just any time, every day would be like every other day, and I should never have any vacation at all.”	ئیسه ئەگەر ڕاوكەرێ وەخت و بێوەخت پەی وێشا هۆرپڕا، گردٚوو ڕوەكا با پێسەو هەنترینی و منیچ وەختوو گێڵایم نیا.			Hawrami
So the little prince tamed the fox, And when the hour of his departure drew near... “Ah,” said the fox, “I shall cry.”	ئەپێسه ‌بێ شازادٚه وەشڵە ڕواسەش لینیه كەردٚه و ساتوو خودٚاحافێزیەنه ڕواسێ واتش: ئاخ! نمەتاڤوو ڤەروو هەرسام گێروو و مشیۆم گرەڤوو.			Hawrami
“It is your own fault,” said the little prince.	شازادٚه وەشڵە واتش: خەتاو وێتەنه.			Hawrami
“I never wished you any sort of harm;	خۆ من خرابی تۆم گەرەک نەبێ.			Hawrami
but you wanted me to tame you...”	وێت گەرەكت بێ لینیەت كەروو...			Hawrami
“Yes, that is so,” said the fox.	ڕواسێ واتش: ڕاس ماچی، هەر پاسنەنه.			Hawrami
“But now you are going to cry!” said the little prince.	شازادٚه وەشڵەی واتش: ئینەیه مزانی و گرەویچ؟			Hawrami
“Yes, that is so,” said the fox.	ڕواسێ واتش: هەر پاسەنه.			Hawrami
“Then it has done you no good at all!”	شازادٚه وەشڵەی واتش: بەڵام گرەوەی هیچ دەردٚێوەت نمەوەرۆنه.			Hawrami
“It has done me good,” said the fox, “because of the colour of the wheat fields.” And then he added: “Go and look again at the roses.	ڕواسێ واتش: بەخاترەو ڕەنگەو خەلەجاڕی، گرەوەی پەی من فره خاسا، شۆنیشەره قسەكێش كێشتێشەره و واتش: جارێوتەر لوه و ڤله سوورەكا تەماشه كەره.			Hawrami
You will understand now that yours is unique in all the world.	ئا وەخته مزانی گوڵوو وێت دنیانه تاقا.			Hawrami
Then come back to say goodbye to me, and I will make you a present of a secret.”	شۆنیشەره بۆرێوه و خودٚاحافێزیم چنه كەره ‌تا منیچ به ڕەسموو پێشكەشی ڕازێوەت پەی واچوو.			Hawrami
The little prince went away, to look again at the roses, “You are not at all like my rose,” he said.	شازادٚه وەشڵە لوا و دیسان تەماشاو گوڵه سوورەكاش كەردٚ، واتش پنەشا: شمه نمەشدێوه ڤلەكێو من.			Hawrami
“As yet you are nothing.	شمه هێشتار نمەشدێوه حیچی.			Hawrami
No one has tamed you, and you have tamed no one.	كەسێو شمەش لینیێ نەكەردٚێندێ و ‌شمەیچ كەسێوتا لینی نەکەردٚەن.			Hawrami
You are like my fox when I first knew him.	شمه پێسەندێ ڕۆو ئەوەڵو ڕواسەكێو من.			Hawrami
He was only a fox like a hundred thousand other foxes.	ئادٚه ئا وەخته ڕواسێوه بێ پێسه سەدٚ هەزار ڕواسێتەرێ.			Hawrami
But I have made him my friend, and now he is unique in all the world.” And the roses were very much embarrassed.	بەڵام من ئادٚەم كەردٚه ڕەفێقەو وێم و ئیسه ئادٚه دنیانه تاقانێنه، گوڵه سوورەكێ خاس تەرێقێ بیێوه.			Hawrami
“You are beautiful, but you are empty,” he went on.	شازادٚه وەشڵە دیسان واتش: شمه زەریفێندێ، بەڵام دلێ دڵیتا قڕۆڵا65.			Hawrami
“One could not die for you.	كەس پەی شمه نمەمرۆ.			Hawrami
To be sure, an ordinary passer-by would think that my rose looked just like you, the rose that belongs to me, But in herself alone she is more important than all the hundreds of you other roses: because it is she that I have watered; because it is she that I have put under the glass globe; because it is she that I have sheltered behind the screen; because it is for her that I have killed the caterpillars (except the two or three that we saved to become butterflies); because it is she that I have listened to, when she grumbled, or boasted, or even sometimes when she said nothing.	ڤله سوورەكێو منیچ لاو ڕاویارێوتەریەنه پێسەنه شمه، بەڵام تاق و تەنیا جە گردٚیتا سەرەنه، چوونکەتی تەنیا ئادٚەنه، ئاویم داینه، تەنیا ئادٚەنه گڵۆپی شیشەینم نیان سەرش، تەنیا ئادٚەنه پەڕچینم پەی وەشه كەردٚێنه، تەنیا ئادٚەنه كرمەكێم كوشتێنه -بێجگەم‌ دوێ یەرێویشا كه با پەپووله پەیش- تەنیا ئادٚەنه به شكاتەکاش، به ‌گلەیێش، بە تاریفكەردٚەی وێش و ‌بڕێو وەختێ به بێدەنگیش گۆشم دان.			Hawrami
Because she is my rose.	چوونكەتی ئادٚه ڤله سوورەكێو منەنه.			Hawrami
And he went back to meet the fox, “Goodbye,” he said.	ئا ئێتر وەخته ئاماوه لاو ڕواسێ و واتش: خودٚاحافێز...			Hawrami
“Goodbye,” said the fox. “And now here is my secret, a very simple secret: It is only with the heart that one can see rightly;	ڕواسێ واتش: خودٚاحافێز بەڵام ڕازەكیم كه فرەیچ سادٚێنه: بزانه بێجگەم به چەموو دڵی، خاس نمەوینی.			Hawrami
what is essential is invisible to the eye.”	ئا چێوه ڕەسەنا و گەوهەر، به ‌چەم نمەوینیۆ.			Hawrami
“What is essential is invisible to the eye,” the little prince repeated, so that he would be sure to remember.	شازادٚه وەشڵە پەی ئانەیه ویرش نەشۆوه، واخواش كەردٚەوه: ئا چێوه ڕەسەنا و گەوهەر، بەچەم نمەوینیۆ.			Hawrami
“It is the time you have wasted for your rose that makes your rose so important.”	ـ ئاچێوه قیمەتش دان به ڤلەكێو تۆ، عومرێوا، پاشەنه نیانتەره.			Hawrami
“It is the time I have wasted for my rose...” said the little prince, so that he would be sure to remember.	شازادٚه وەشڵە پەی ئانەیه ویرش نەشۆوه دوەجارش كەردٚەوه: عومرێوا، من نیانمەره پەی گوڵەكەیم.			Hawrami
“Men have forgotten this truth,” said the fox, “But you must not forget it.	ڕواسێ واتش: بنیادٚمێ ئی ڕاسیەشا ویر شیەنەوه، بەڵام تۆ ویرت نەشۆوه.			Hawrami
You become responsible, forever, for what you have tamed, You are responsible for your rose...”	تۆ هەر چێوت لینی كەردٚ، تا ئاخر مشیۆم هاگادٚاریش كەری چنه، تۆ هاگادٚاروو گوڵەكەیت به.			Hawrami
“I am responsible for my rose,” the little prince repeated, so that he would be sure to remember.	شازادٚه وەشڵە پەی ئانەیه ویرش نەشووه، واخواش كەردٚەوه: من مشیۆم هاگام گوڵەكەیم بۆ و چەمدٚاریش کەروو.			Hawrami
“Good morning,” said the little prince.	شازادٚه وەشڵەی واتش: وەشنی!			Hawrami
“Good morning,” said the railway switchman.	چەنەوانوو ئاسنەڕای واتش: سڵام، وەشنی!			Hawrami
“What do you do here?” the little prince asked.	شازادٚه وەشڵە پەرساش: تۆ چیگه چێش كەری؟			Hawrami
“I sort out travellers, in bundles of a thousand,” said the switchman, “I send off the trains that carry them; now to the right, now to the left.” And a brilliantly lighted express train shook the switchman’s cabin as it rushed by with a roar like thunder.	چەنەوانی واتش: مسافرێ قەتاری دەسەبەش كەروو، هەر جارێو كیانووشا پەی ‌ڕاسی یام پەی چەپی، چی قسانه بێنێ، قەتارێوی تن به چراوی ڕۆشنێوه هەكه پێسه هەوره ترێشقەی گرمنێ، ئۆتاقوو چەنەوانەكەیش لەرزناوه.			Hawrami
“They are in a great hurry,” said the little prince.	شازادٚه وەشڵەی پەرساش: ئێدٚێ فره پەلەشانا.			Hawrami
“What are they looking for?”	شۆنەو چێشیەره مڕەما؟			Hawrami
“Not even the locomotive engineer knows that,” said the switchman.	چەنەوانی واتش: ڕانندەو قەتاریچ نمەزانۆ.			Hawrami
And a second brilliantly lighted express thundered by, in the opposite direction.	و ‌دیسان قەتارێوی تن و ڕۆشن چەپەوانەو ئەوی لوا.			Hawrami
“Are they coming back already?” demanded the little prince.	شازادٚه وەشڵە پەرساش: مەگەر ئادٚێ پی زوویەنه گێڵەیوه؟			Hawrami
“These are not the same ones,” said the switchman.	چەنەوانی واتش: حەر ئادٚێ نیەنێ.			Hawrami
“It is an exchange.”	ئی قەتاره فاڕیا، یۆتەر بێ.			Hawrami
“Were they not satisfied where they were?” asked the little prince.	ـ مەگەر یاگێوەنه بیێنێ، هەکه ڕازیێ نەبیێنێ؟			Hawrami
“No one is ever satisfied where he is,” said the switchman.	چەنەوانی واتش: بنیادٚم هیچ وەخت جه یاگێوێ هەنەش، ڕازی نیا.			Hawrami
And they heard the roaring thunder of a third brilliantly lighted express.	چی وەختەنه، قەتارێوتەر به هۆڕەهۆڕشەوه ئاما.			Hawrami
“Are they pursuing the first travellers?” demanded the little prince.	شازادٚه وەشڵە پەرساش: ئینێ ئینای شۆنەو مسافره وەڵینەكاوه؟			Hawrami
“They are pursuing nothing at all,” said the switchman.	چەنەوانی واتش: ئینێ نیەنی شۆنەو هیچێویەوه.			Hawrami
“They are asleep in there, or if they are not asleep they are yawning.	ئینێ قەتارەنه یام مووسا یام حەر وێژێ مازاره.			Hawrami
Only the children are flattening their noses against the windowpanes.”	تەنیا زاڕۆڵێ لووتەشا مساوا شیشەكاره.			Hawrami
“Only the children know what they are looking for,” said the little prince.	شازادٚه وەشڵە دیسان پەرساش: هەر زاڕۆڵێنێ مزانا شۆنەو چێشیەره گێڵا.			Hawrami
“They waste their time over a rag doll and it becomes very important to them; and if anybody takes it away from them, they cry...” “They are lucky,” the switchman said.	ئادٚێ ئێننه وەختوو وێشا منیاره پەی وەیوڵێوێ پەڕۆینێ تا ئی وەیوڵێ بۆ ئازیزەشا و ئەگەر ئادٚێ گێرا چنەشا، گرەوا پەیش... چەنەوانی واتش: زاڕۆڵێ پاکێنێ.			Hawrami
“Good morning,” said the little prince.	شازادٚه وەشڵەی واتش: سڵام!			Hawrami
“Good morning,” said the merchant.	دووكانداری واتش: وەشنی!			Hawrami
This was a merchant who sold pills that had been invented to quench thirst.	ئی كاسبكاره حوبێ تەژنەلابەرێ ورەشێ.			Hawrami
You need only swallow one pill a week, and you would feel no need of anything to drink.	حەفتێو جارێو، یۆ چا حوبا موەرا و ئێتر تەژنەشا نمەبۆ.			Hawrami
“Why are you selling those?” asked the little prince.	شازادٚه وەشڵەی پەرساش: تۆ چی ‌ئی حوبا ورەشی؟			Hawrami
“Because they save a tremendous amount of time,” said the merchant.	دووكانداری واتش: پەی ئانەیه وەختی فره سەرف نەبۆ.			Hawrami
“Computations have been made by experts. With these pills, you save fifty-three minutes in every week.”	كارشناسێ حەسابشا كەردٚەن، به واردٚەی یۆ چی حوبا، پەنجا و یەرێ دەیەقێ وەخت جه حەفتەنه پاشەكەوت بۆ.			Hawrami
“And what do I do with those fifty-three minutes?”	ـ دەی خاسا، به ئا پەنجا و یەره دەیەقەیه چێش كەرا؟			Hawrami
“Anything you like...”	ـ هەر كارێو گەرەكشا بۆ.			Hawrami
“As for me,” said the little prince to himself, “if I had fifty-three minutes to spend as I liked, I should walk at my leisure toward a spring of fresh water.”	شازادٚه وەشڵە چنی وێش واتش: ئەگەر من پەنجا و یەرێ دەیەقێ وەختی زیادٚەم بیەیا، به لەنجەولاره لوێنێ پەی هانەی...			Hawrami
It was now the eighth day since I had had my accident in the desert, and I had listened to the story of the merchant as I was drinking the last drop of my water supply, “Ah,” I said to the little prince, “these memories of yours are very charming; but I have not yet succeeded in repairing my plane;	جه خرابی هەواپەیما‌كەیم، هەشت ڕوێ ویەرێ، دلێ سارایوێ چۆڵ و هۆڵێنه و حەر پاسنه ئاخرین تكێو پاشەكەوتوو ئاوەكێم وەرێنێ، گۆش دێنێ به ڕازەو حوبورەشەكەی و هەناسێوم هۆركێشا و بە شازادٚه وەشڵەی واتم: ویرەوەریێ تۆ فره وەشێنێ، بەڵام به داخەوه من هێشتار هەواپەیماكەم وەشم نەكەردٚەنەوه.			Hawrami
I have nothing more to drink; and I, too, should be very happy if I could walk at my leisure toward a spring of fresh water!” “My friend the fox...” the little prince said to me, “My dear little man, this is no longer a matter that has anything to do with the fox!”	ئاویچم نەمەنێنه، پەی منیچ فره ‌وەش بێ به ‌لەنجەولاره لوایانێ پەی هانەی! ئادٚ به من واتش: ڕواسێ ڕەفێقەم... واتم: ئێتر ڤەرش ده، وەشڵیله سادٚەكەم! باس سەروو ڕواسێ نیا!			Hawrami
“Why not?”	ـ چی؟			Hawrami
“Because I am about to die of thirst...”	ـ پەی ئانەیه خەریكا تەژنەی مرەیمرمێ...			Hawrami
He did not follow my reasoning, and he answered me: “It is a good thing to have had a friend, even if one is about to die.	ـ ئادٚ نەزاناش چێش ماچوو و جوابەنه واتش: فره خاسا بنیادٚم وەختوو مەردٚەیچ ویرش نەشۆوه ڕەفێقێوش هەن.			Hawrami
I, for instance, am very glad to have had a fox as a friend...”	من فره وەشما چانەیه، ڕەفێقێوه پێسەو ڕواسێم بیێنه...			Hawrami
“He has no way of guessing the danger,” I said to myself.	دڵوو وێمەنه واتم: ئی كورله گولاله هاگاش نیا لاو خەتەریوه.			Hawrami
“He has never been either hungry or thirsty, A little sunshine is all he needs...”	هەرگیز نه تەژنایش كێشان، نه ئاورایی و به كەمێو وەرەتاو ساچیۆنه...			Hawrami
But he looked at me steadily, and replied to my thought: “I am thirsty, too.	بەڵام ئادٚ وڕ بی منەنه و پێسه واچی ویرش وانانێوه واتش: ـ منیچ تەژنەما...			Hawrami
Let us look for a well...” I made a gesture of weariness, It is absurd to look for a well, at random, in the immensity of the desert, But nevertheless we started walking.	بۆ هانێو یام چاڵاوێوه بیۆزمێوه... من جۆرێو جمانێوه هەكه هەرمانێوه گۆترەیەنه، دلێ بیابانیەنه گێڵی شۆنەو چاڵاوێره، چوونکەتی نمەزانی هەنه یامکەتی نا! هەر پۆسه بی، كەوتیمێ ڕا.			Hawrami
When we had trudged along for several hours, in silence, the darkness fell, and the stars began to come out.	چن سەعاتێو بێدەنگ لوایمێ ڕانه، شەوه ئاما و هەسارێ ئاسمانەنه كەوتێ درۆشیەی.			Hawrami
Thirst had made me a little feverish, and I looked at them as if I were in a dream.	من تەژنایی یاوم كەردٚە‌بێ و پێسه بێ هەسارەكا دلێو وەرمیەنه وینوونه.			Hawrami
The little prince’s last words came reeling back into my memory: “Then you are thirsty, too?” I demanded.	قسەكێو شازادٚه وەشڵە‌ی ویرمەنه ئەینێ و لوێنی، پەرسام چنه: تۆیچ ئێتر تەژنەتا؟			Hawrami
But he did not reply to my question, He merely said to me: “Water may also be good for the heart...”	بەڵام ئادٚی جوابش نەدٚانێوه و تەنیا واتش: گاهەز ئاوی پەی دڵیچ خاسه بۆ...			Hawrami
I did not understand this answer, but I said nothing.	هیچ نەیاوانێنه جوابەكەیش و بێدەنگ کەوتا...			Hawrami
I knew very well that it was impossible to cross-examine him.	خاس زانێنێ مشیۆم هیچش نەپەرسوو چنه...			Hawrami
He was tired.	ئادٚ مانیابێ و نیشتەره.			Hawrami
He sat down, I sat down beside him.	منیچ لاشەنه نیشتاره.			Hawrami
And, after a little silence, he spoke again: “The stars are beautiful, because of a flower that cannot be seen.”	شۆنەو ماوەیو بێدەنگیەره واتش: زەریفی هەسارا پەی گوڵێویا كه نمەپیویۆ...			Hawrami
I replied, “Yes, that is so.” And, without saying anything more, I looked across the ridges of sand that were stretched out before us in the moonlight.	جوابەنه واتم: هەر پاسنەنه! و بێ ئانەیه قسێوەتەره كەروو، چێروو تریفەو مانگەشەوێنه واق بیانێ تۆتۆ لمەكەو بیابانەکەینه.			Hawrami
“The desert is beautiful,” the little prince added.	دیسان واتشەوه: بیابان زەریفا.			Hawrami
And that was true.	ڕاس ماچی.			Hawrami
